Epoch,F1 Score,Accuracy,Precision,Recall
0,0.000784313725490196,0.02,0.0004,0.02
1,0.000784313725490196,0.02,0.0004,0.02
2,0.000784313725490196,0.02,0.0004,0.02
3,0.000784313725490196,0.02,0.0004,0.02
4,0.0032724814063556456,0.03,0.001803921568627451,0.03
5,0.004620967741935484,0.03,0.0026068376068376065,0.03
6,0.0032992961237236045,0.04,0.0017258116708014238,0.04
7,0.0287030303030303,0.08,0.038183468705207835,0.08
8,0.06167575169928112,0.11,0.06640266982340153,0.11
9,0.004563675609004008,0.04,0.002457480041652204,0.04
10,0.05391410344041923,0.115,0.045883166169693686,0.115
11,0.032146000546000544,0.085,0.02773162504438395,0.085
12,0.01157430804489628,0.04,0.007921965674774663,0.04
13,0.004956355527237974,0.035,0.0028390213073311663,0.035
14,0.03744475814041032,0.06,0.05091929824561404,0.06
15,0.17248499326760197,0.225,0.21812628272330004,0.225
16,0.044179578269860895,0.11,0.043023816953837245,0.11
17,0.012249084249084248,0.03,0.0137521815008726,0.03
18,0.023806878306878304,0.055,0.033022810522810524,0.055
19,0.07338431283467,0.125,0.08688622544931994,0.125
20,0.03251812929818045,0.07,0.030137970137970135,0.07
21,0.056211472415052983,0.095,0.08511357786357786,0.095
22,0.08905062944718117,0.165,0.08363300229182581,0.165
23,0.10803437486605803,0.165,0.1192917752350742,0.165
24,0.007482993197278911,0.025,0.010416666666666668,0.025
25,0.03542670401493931,0.06,0.055953579418344515,0.06
26,0.05584298584298583,0.075,0.06322222222222222,0.075
27,0.1347889887889888,0.165,0.1788613959140275,0.165
28,0.34646586162375637,0.39,0.3808095238095238,0.39
29,0.3005047876100507,0.325,0.36508225108225106,0.325
30,0.3191953046953047,0.35,0.3673187042842215,0.35
31,0.24893271301420708,0.305,0.242184126984127,0.305
32,0.17426180634203992,0.22,0.19757012138188607,0.22
33,0.23065672504459692,0.285,0.2526390977443609,0.285
34,0.2815083746662694,0.33,0.3211226551226551,0.33
35,0.2406647140301699,0.275,0.2886594975433392,0.275
36,0.2956473896473896,0.32,0.3405603174603175,0.32
37,0.2829424464424465,0.33,0.32015249129955015,0.33
38,0.2360854483207425,0.27,0.3013619047619047,0.27
39,0.2587901727901728,0.3,0.29220031332691176,0.3
40,0.36117026832816307,0.38,0.4577615652321534,0.38
41,0.3473707900286847,0.385,0.3867973856209149,0.385
42,0.36924420024420024,0.4,0.3978220439691028,0.4
43,0.36357664557664554,0.4,0.39586111111111116,0.4
44,0.37144664224664226,0.395,0.4285833333333333,0.395
45,0.3501926961926962,0.375,0.39473556998557,0.375
46,0.376514541014541,0.42,0.410962481962482,0.42
47,0.42197435897435903,0.465,0.46854040404040403,0.465
48,0.37298230527642295,0.41,0.4189316239316239,0.41
49,0.38294307962419416,0.415,0.4237993672993673,0.415
50,0.35451666525195935,0.365,0.44324016563146995,0.365
51,0.37855960705960706,0.395,0.43894516594516586,0.395
52,0.32201708817498287,0.355,0.4075021645021645,0.355
53,0.33444101060230097,0.37,0.37629629629629624,0.37
54,0.3755787487366434,0.41,0.4209757236227824,0.41
55,0.3776587084413171,0.41,0.4590503531556163,0.41
56,0.3576324231324231,0.41,0.38533575248281127,0.41
57,0.4002506324085271,0.445,0.4453203463203464,0.445
58,0.4673232323232323,0.495,0.5113011204481792,0.495
59,0.35806637806637803,0.385,0.41687301587301584,0.385
60,0.3381657884599061,0.385,0.33838124620477555,0.385
61,0.3212810860636947,0.375,0.32061528822055135,0.375
62,0.32136718836718836,0.37,0.3200185892538834,0.37
63,0.4123464313464313,0.44,0.4728566760037349,0.44
64,0.4139159174159173,0.435,0.47710317460317453,0.435
65,0.4123580284449849,0.435,0.49462614870509614,0.435
