Epoch,F1 Score,Accuracy,Precision,Recall
10,0.039499882877293314,0.07,0.08507067341369048,0.07652135614529415
12,0.0752410821967513,0.119375,0.14785938089625636,0.11511544413046408
13,0.06531266079525155,0.12375,0.17267523194685414,0.11995059923652829
14,0.19858148557707075,0.22875,0.3222847738575512,0.22131976176593468
15,0.28763044245071384,0.315625,0.4527469293208198,0.31464621993071645
20,0.16772320570812368,0.1875,0.40040985155992614,0.19677176597477705
27,0.3665565273510798,0.390625,0.5358136654584503,0.3856806924631608
31,0.40753577116319173,0.418125,0.5042658372941916,0.416790356960046
40,0.40017803955349907,0.4325,0.5459315834286702,0.43822787767453136
43,0.45941501815000513,0.450625,0.5729261181732371,0.45219706761349293
46,0.46352833163129475,0.45,0.5747970842239775,0.44812310278612677
47,0.48320154246724706,0.48125,0.5816324075048663,0.4797449214731747
52,0.47740413426574707,0.453125,0.6296643471110229,0.4524653153642798
60,0.62210904652405,0.63625,0.6560546328932275,0.6433502496539252
61,0.6082503443644458,0.61625,0.6692767523160553,0.6119771402442958
65,0.5312571997337301,0.51875,0.6559731179240036,0.5108544887050068
68,0.6261985437794977,0.633125,0.6537996622220864,0.6324254618761375
71,0.48561047771090915,0.430625,0.6824110101255765,0.4332701320418925
72,0.601644508370836,0.5775,0.6647555750120824,0.5769371981962543
79,0.6359087067147781,0.6375,0.6697192260674377,0.6318706903281612
80,0.5950575266749292,0.58625,0.6573533914671376,0.5885924972151527
100,0.6741750328858314,0.671875,0.7015018180281823,0.6732964384347683
120,0.6165968156474899,0.61125,0.6605426404150291,0.6090018181365858
127,0.5852870142451241,0.560625,0.6742384556588945,0.5557717517284528
140,0.6481312113652374,0.658125,0.682028743563519,0.654535904293478
160,0.6467290055206765,0.634375,0.6807995243224779,0.6391658204908335
180,0.530913432505213,0.51125,0.6221841752742084,0.5082272992696604
200,0.5478753219209158,0.53625,0.6383828579675696,0.528934959622532
220,0.6634515289769227,0.65625,0.6875430800302723,0.6630703727696061
240,0.5734485622330953,0.539375,0.6603217261656589,0.5427458940181074
260,0.4986004318986738,0.450625,0.6507093414109661,0.44994773223827633
280,0.5854736824633031,0.5475,0.6614584960487551,0.5487225963971887
