Epoch,F1 Score,Accuracy,Precision,Recall
10,0.027736030150397325,0.065625,0.02061962791620866,0.07232925226618511
12,0.026615307114554385,0.056875,0.07479580855422227,0.06282491328411632
15,0.05160524763373935,0.079375,0.05760813200247408,0.0831678053114858
18,0.11368156853586252,0.14,0.20972342096185195,0.1399967369091321
20,0.07497143243940593,0.09,0.2462382707472538,0.09003521033982555
32,0.1428806167465722,0.165625,0.23308628732823536,0.1718691491684016
40,0.15476658418893433,0.20875,0.22956265509089213,0.21045637139782092
41,0.19762626925173987,0.2475,0.28619507785683806,0.24110250263324004
59,0.30172909491805566,0.34,0.3991280840291842,0.3360677303319823
60,0.32850225889559165,0.35875,0.40075149028625,0.3636356913069501
61,0.34138322135698296,0.34875,0.40594791062049757,0.3467217274991948
70,0.36342091294820916,0.383125,0.4374761629714239,0.37886809917753234
73,0.34667330367537064,0.351875,0.4574756153736287,0.3549226856740665
80,0.2573247838472253,0.266875,0.4274991880365935,0.2715251778523464
86,0.39100256199190014,0.415,0.4370290374262784,0.4132855802886574
90,0.40015492653485163,0.421875,0.45049269707914036,0.4310898624516132
100,0.37751308820832385,0.37375,0.4315819819865474,0.37752323332343707
117,0.38864787109511956,0.386875,0.5084278055854233,0.3865128408375968
120,0.4167574362430807,0.415625,0.4470897787337881,0.42240165652288575
125,0.46517938766967787,0.485625,0.49814364067134564,0.48524415844602403
140,0.4687934829812896,0.481875,0.4858573696065298,0.49330705736283337
160,0.44150985792641784,0.455625,0.460980201194628,0.45378052716543066
180,0.4860017576608297,0.50375,0.4940568240865622,0.5039407139968722
200,0.4249570930880276,0.415625,0.4926278865902695,0.417730479090964
220,0.4464144740719203,0.456875,0.47054722320798187,0.455938694830421
240,0.43868010693375153,0.455625,0.4851580422455499,0.44605507985090354
260,0.3930361033151308,0.395625,0.44191407820771716,0.3933885627350604
276,0.5057908209647681,0.5325,0.5092626499515949,0.5264995792577236
280,0.440119634870703,0.444375,0.46337449792599406,0.4471572463051938
