Epoch,F1 Score,Accuracy,Precision,Recall
10,0.0005918618988902589,0.015,0.00030037546933667084,0.02
11,0.007255253975981824,0.051875,0.003966612434911177,0.045257707065756596
12,0.022182095537963676,0.06,0.03025308337548711,0.059716453734375695
17,0.15048719518302126,0.189375,0.23592509015195395,0.1871058784522523
20,0.1069070929673641,0.145,0.22688786266348562,0.1459192860675238
29,0.22362039695530542,0.260625,0.3669937977111742,0.26952677416599763
40,0.14159930825558334,0.21,0.19158721774354703,0.21179684907542168
41,0.25047642549267307,0.3025,0.3962438309619675,0.3037983504095932
42,0.3106560933738967,0.305625,0.4736258541602155,0.306883062441931
45,0.3139936124085517,0.346875,0.43969579965907657,0.34998527071695607
48,0.309614810539507,0.34875,0.5239118288364144,0.34534965365590425
51,0.393641672702049,0.396875,0.5122505773161916,0.4035323062552641
60,0.24042910160030864,0.27375,0.4497091705323648,0.2831728568649725
61,0.4369858519951652,0.465,0.5119112419595254,0.4736450542477692
64,0.4604880767662029,0.475,0.5369275993368067,0.4826992360591879
79,0.4866586099535571,0.5125,0.5976806221201226,0.508317766655772
80,0.45979804076630343,0.475625,0.6151895947512922,0.47562897142475286
83,0.5083324368256382,0.505625,0.6078476838107707,0.5008938625158124
85,0.5470600424821186,0.545,0.6487004876879702,0.5325093609829276
91,0.5842537324537965,0.599375,0.6051076939444399,0.6000649353008471
100,0.5146004093432199,0.53125,0.6183289401419708,0.529714287050606
103,0.5777314550511461,0.59125,0.6083286419521313,0.5918116243171658
104,0.6271624495514356,0.63875,0.6494518748846378,0.6396535409256312
109,0.5777319099204132,0.588125,0.6268739067935989,0.5873551974022262
111,0.6102724564793457,0.619375,0.6358316120603091,0.6195576493202123
112,0.612655684075114,0.625625,0.6294163953501204,0.6264147494626287
120,0.6334447821772267,0.64125,0.6597851421433422,0.6496797599776829
124,0.6408584780332558,0.651875,0.6540533254105435,0.6472592822321493
140,0.6486978735235721,0.663125,0.6714489581978256,0.6619338502976037
144,0.6623439649314048,0.67125,0.6926381309873164,0.6692641894686253
160,0.6661416835043927,0.67875,0.6888972163218692,0.6826473702076027
180,0.6549217284805063,0.66875,0.6675379889795278,0.6706246249801936
200,0.6715877185390459,0.68625,0.6831161200336464,0.6872546605362149
220,0.6733580203589115,0.6875,0.6785206486705471,0.6837278037033802
240,0.660490136296743,0.6725,0.6672518880353513,0.6751395306535324
260,0.6683287173985296,0.6875,0.6834284999274345,0.683887698904977
280,0.6759726826712086,0.686875,0.6800514735660661,0.6902759624621065
