Epoch,F1 Score,Accuracy,Precision,Recall
10,0.016092796914656395,0.051875,0.013144646913693698,0.05456573056573056
11,0.03198861306880135,0.04125,0.0762230953450833,0.04308733655285379
12,0.027693378263144348,0.03625,0.06389232229246171,0.041186013641091854
13,0.040151481202977485,0.05875,0.09697258293861954,0.062045815586047756
14,0.12214603505114996,0.16375,0.17993297612215806,0.1657287142557683
17,0.12315313143054248,0.158125,0.19192842806021043,0.16284167202096914
18,0.11231133432126819,0.1525,0.18428520836299303,0.1403407693203307
20,0.1067229743828858,0.149375,0.18064124321376476,0.13923086160892698
22,0.1993713438770418,0.213125,0.3984048169553152,0.22117191748233872
40,0.06728216968162362,0.08625,0.1751831631521921,0.08832672514838091
43,0.3282906428947755,0.35125,0.46980084022629115,0.35055155342422994
46,0.38201282330029507,0.383125,0.5354104690533035,0.3807603935821176
55,0.38671412612230105,0.419375,0.5589151196734176,0.4184285470391368
58,0.43857422539232643,0.42875,0.5988370807476014,0.4355092710938439
59,0.4558898392898012,0.45625,0.5922207293082825,0.4541927007015476
60,0.47604723431005697,0.49875,0.5768966511637124,0.4929756223259186
66,0.5953958701336015,0.604375,0.6370307923433843,0.6064290835697429
80,0.563815870286059,0.573125,0.6738003460991859,0.570197955581058
81,0.6253571256455165,0.636875,0.6683724844303113,0.6361629574727242
83,0.6354741686519092,0.640625,0.6591730864991505,0.649953389754559
100,0.6494120005817888,0.650625,0.6770916136408052,0.6595376144090263
105,0.6711601545850344,0.679375,0.6892977666523988,0.681235991026674
117,0.7174862806739324,0.721875,0.726403425053089,0.7267173393122147
120,0.6650409386320626,0.67875,0.681786679107818,0.6710526942661447
125,0.6964408905686557,0.71625,0.7093969629945716,0.7080914525272677
126,0.7078021073145159,0.726875,0.7150140980019382,0.7190581199931375
136,0.7106922926432329,0.720625,0.7204547461653732,0.7198418612857493
140,0.7174192513642191,0.7275,0.7227623332338402,0.7288435184162572
142,0.7202923993773004,0.73375,0.7246724179094592,0.7316625015706256
160,0.7288983243007872,0.744375,0.7358285184300639,0.7423351276692771
180,0.7197618384547461,0.7325,0.7279469639977669,0.7299359192563828
200,0.7265961539081977,0.744375,0.7365692180381277,0.7348684550085235
220,0.7384937448991681,0.7475,0.7454153898710792,0.7494508144892168
240,0.7146229032773767,0.7275,0.7217680263257367,0.7263694070214878
260,0.7208886295158752,0.73,0.7267932851898001,0.733150848060919
280,0.7305159750064353,0.743125,0.7382987968113005,0.7413345975731948
300,0.7287273399683449,0.740625,0.7447262579848178,0.7373885476354031
320,0.7125435050585732,0.7225,0.7243289155032511,0.7241766023142846
340,0.7115487870612454,0.725625,0.7182060183611197,0.7228348083204549
360,0.69822947643899,0.71,0.7109456675002774,0.7080532255171248
380,0.7100774484551552,0.72125,0.7197111283615726,0.7213718100071435
400,0.732176533916281,0.738125,0.7380853799856979,0.7405720023985175
420,0.7145779480058377,0.72125,0.721177407197272,0.7247454293645649
440,0.6975386420816563,0.71125,0.6995160686715515,0.7140617172932753
460,0.7247365682274534,0.7375,0.7361097412354103,0.7325400011354152
480,0.7345153361479494,0.74375,0.748869532013244,0.7378873536544512
