Epoch,F1 Score,Accuracy,Precision,Recall
0,0.000784313725490196,0.02,0.0004,0.02
1,0.000784313725490196,0.02,0.0004,0.02
2,0.002851063829787234,0.025,0.0016847826086956522,0.025
3,0.000784313725490196,0.02,0.0004,0.02
4,0.000784313725490196,0.02,0.0004,0.02
5,0.000784313725490196,0.02,0.0004,0.02
6,0.000784313725490196,0.02,0.0004,0.02
7,0.002041988950276243,0.015,0.0011783696529459242,0.015
8,0.0018685190778214033,0.02,0.0009819178082191781,0.02
9,0.000784313725490196,0.02,0.0004,0.02
10,0.000784313725490196,0.02,0.0004,0.02
11,0.000784313725490196,0.02,0.0004,0.02
12,0.008788177339901478,0.025,0.02040201005025126,0.025
13,0.008788177339901478,0.025,0.02040201005025126,0.025
14,0.00847466259230965,0.04,0.005143040822886532,0.04
15,0.000784313725490196,0.02,0.0004,0.02
16,0.008837696335078533,0.025,0.02042780748663102,0.025
17,0.007458745874587458,0.025,0.010404040404040405,0.025
18,0.0008205128205128205,0.02,0.00041884816753926706,0.02
19,0.010804020100502512,0.03,0.010410256410256412,0.03
20,0.0020940550133096716,0.025,0.00109284332688588,0.025
21,0.007896519864490298,0.035,0.005043192102015631,0.035
22,0.000784313725490196,0.02,0.0004,0.02
23,0.025264957264957266,0.04,0.03441884816753927,0.04
24,0.014732385261797027,0.04,0.011704149933065596,0.04
25,0.02254674556213018,0.04,0.044770562770562766,0.04
26,0.04534898434898435,0.075,0.07169007194322093,0.075
27,0.032741302972802026,0.045,0.06652638986629135,0.045
28,0.030228259811081893,0.04,0.05354402515723271,0.04
29,0.024069511883465372,0.05,0.030933557611438185,0.05
30,0.033019108280254776,0.055,0.05456133735545499,0.055
31,0.006158567774936061,0.035,0.0036398224476854786,0.035
32,0.007536231884057971,0.025,0.010444444444444445,0.025
33,0.015158974358974358,0.03,0.02098238747553816,0.03
34,0.048065208065208066,0.055,0.08773074253990285,0.055
35,0.05579883628915886,0.075,0.08144467448815274,0.075
36,0.029200000000000004,0.045,0.04979166666666666,0.045
37,0.017880570409982175,0.04,0.02719621342512909,0.04
38,0.03133829919304779,0.045,0.05445714285714286,0.045
39,0.03062944499833832,0.05,0.05507781236104936,0.05
40,0.03967765567765568,0.055,0.07610871991072851,0.055
41,0.0392416440831075,0.08,0.05114085239085239,0.08
42,0.0688695652173913,0.095,0.09038979017953709,0.095
43,0.050661031276415885,0.055,0.09715151515151516,0.055
44,0.04754703832752613,0.065,0.07241666666666666,0.065
45,0.020187012987012986,0.04,0.029515455304928988,0.04
46,0.04504295704295704,0.055,0.0700501253132832,0.055
47,0.0280352733686067,0.055,0.043839662447257385,0.055
48,0.045121611085635074,0.06,0.058770562770562765,0.06
49,0.09712709756799916,0.11,0.14674919093851133,0.11
50,0.08730348430551357,0.11,0.12139938080495355,0.11
51,0.10471225071225071,0.125,0.13185287025417683,0.125
52,0.0906876131978896,0.11,0.12437690257776868,0.11
53,0.06377734695936693,0.1,0.07864876020338205,0.1
54,0.07918315018315018,0.08,0.13563492063492064,0.08
55,0.06226362143603523,0.07,0.108757852077001,0.07
56,0.09572101972101972,0.11,0.15477864005912786,0.11
57,0.0976996336996337,0.105,0.14180476190476188,0.105
58,0.06423709623709623,0.085,0.09615340979158958,0.085
59,0.09995382395382396,0.11,0.1675406162464986,0.11
60,0.14268580329327993,0.15,0.19144336569579287,0.15
61,0.09014199268224037,0.125,0.12552897020877318,0.125
62,0.1442413949686677,0.165,0.1821123321123321,0.165
63,0.14255128205128206,0.135,0.23456592956592953,0.135
64,0.08783800326657469,0.09,0.13659709557581898,0.09
65,0.15554630993290786,0.16,0.20586021505376345,0.16
66,0.09313115713115713,0.095,0.17560064935064937,0.095
