Epoch,F1 Score,Accuracy,Precision,Recall
0,0.000784313725490196,0.02,0.0004,0.02
1,0.000784313725490196,0.02,0.0004,0.02
2,0.000784313725490196,0.02,0.0004,0.02
3,0.000784313725490196,0.02,0.0004,0.02
4,0.000784313725490196,0.02,0.0004,0.02
5,0.000784313725490196,0.02,0.0004,0.02
6,0.0008080808080808082,0.02,0.0004123711340206185,0.02
7,0.021323794382617917,0.055,0.03173531787238952,0.055
8,0.014353620235973176,0.055,0.014265422224360438,0.055
9,0.008245098039215686,0.04,0.004933723196881092,0.04
10,0.009118881118881119,0.025,0.020575539568345326,0.025
11,0.027464114832535885,0.055,0.04806060606060607,0.055
12,0.05690646933747538,0.1,0.060114897062976416,0.1
13,0.09556796471502355,0.155,0.11453509235862178,0.155
14,0.07617511728038044,0.115,0.10082251082251084,0.115
15,0.09180352520007692,0.16,0.11239242424242424,0.16
16,0.11617537500551198,0.165,0.12981959345002822,0.165
17,0.21284709734709728,0.27,0.23988859033686616,0.27
18,0.07554646356150116,0.14,0.08845847638951086,0.14
19,0.21358137824646362,0.27,0.24899511599511598,0.27
20,0.06374891774891775,0.09,0.09130252100840336,0.09
21,0.10509260304912478,0.125,0.16176833976833976,0.125
22,0.11430704531256422,0.18,0.11796055406581721,0.18
23,0.07592279440740214,0.12,0.07825464144602122,0.12
24,0.10399517543533772,0.14,0.15400823620823623,0.14
25,0.08081071147921164,0.13,0.0932998354302702,0.13
26,0.0537907268170426,0.095,0.043040540540540545,0.095
27,0.14160169195883482,0.2,0.1640122695732452,0.2
28,0.1942559545030133,0.22,0.2788133762788935,0.22
29,0.23551620601620601,0.26,0.31007885304659494,0.26
30,0.37910317460317455,0.415,0.4107642602495543,0.415
31,0.2555917930023193,0.305,0.3116536796536797,0.305
32,0.15161543071726138,0.195,0.19477279917379142,0.195
33,0.17033407062004535,0.185,0.23892675762240978,0.185
34,0.13250247819813038,0.155,0.19582575757575757,0.155
35,0.08221778221778223,0.11,0.11719444444444445,0.11
36,0.43974809572951984,0.465,0.5373003663003663,0.465
37,0.22531832611832608,0.275,0.2868635531135531,0.275
38,0.18364855364793442,0.24,0.23364871645969207,0.24
39,0.22349939869612,0.24,0.27252472089314195,0.24
40,0.32468404797816564,0.38,0.35917960727796794,0.38
41,0.14686464715225778,0.175,0.1970672782874618,0.175
42,0.08967569706279384,0.115,0.12801979143717412,0.115
43,0.26792732757438636,0.285,0.3495541958041958,0.285
44,0.2254850746850747,0.3,0.26485451150157036,0.3
45,0.42545983363042184,0.46,0.4851868131868132,0.46
46,0.13293654612339456,0.18,0.158396485176973,0.18
47,0.3585122302169674,0.37,0.4700922761449078,0.37
48,0.3126739108844372,0.345,0.39771472971472965,0.345
49,0.3240123132681272,0.36,0.38682630779182503,0.36
50,0.44758986175115206,0.495,0.4895127465127465,0.495
51,0.32887786337591157,0.385,0.37893907262328314,0.385
52,0.5693100233100233,0.59,0.6342142857142857,0.59
53,0.27563661592447203,0.335,0.32146662555029165,0.335
54,0.28025865800865796,0.305,0.36815183792815376,0.305
55,0.429948717948718,0.48,0.49439275103980984,0.48
56,0.5077273935215111,0.55,0.5437927350427351,0.55
57,0.4261440781440781,0.46,0.4704523809523809,0.46
58,0.5433668553668554,0.56,0.6404711399711399,0.56
59,0.43027128427128425,0.43,0.5211601731601732,0.43
60,0.5106541045161735,0.53,0.5713904761904761,0.53
61,0.4743046953046952,0.5,0.564374295954941,0.5
62,0.5524800384800385,0.58,0.5933830227743271,0.58
63,0.39908060193774475,0.42,0.4777539682539682,0.42
64,0.3846933893803459,0.43,0.4588147270349788,0.43
65,0.4905341423282599,0.51,0.5765007182360123,0.51
