Epoch,F1 Score,Accuracy,Precision,Recall
10,0.007580420767069572,0.024375,0.025903658651199635,0.022415909453212177
12,0.009714235214235215,0.02375,0.024211126711126713,0.024124779470729753
14,0.014585498540036136,0.04125,0.033246108596870654,0.03877551704528449
15,0.015432615434399726,0.03625,0.030787363500810853,0.041446826965305224
20,0.012749564377359746,0.03125,0.044734927152126056,0.03209078314158959
22,0.03227230437583453,0.05,0.07781727432751877,0.04949589490968801
26,0.027700123320748817,0.049375,0.0648687959214275,0.04654888081034724
31,0.025863607680895965,0.04375,0.05855750543149314,0.040394264818386996
36,0.030368459465734788,0.036875,0.1331735312306741,0.038480559206875
37,0.03649591988978076,0.053125,0.12088900891581725,0.057964825381832785
38,0.06343743075111034,0.069375,0.16046837557098023,0.06620378936818418
40,0.024112539083901704,0.031875,0.062143294255131834,0.04091924681598595
50,0.06983033795136012,0.09875,0.16266197607830218,0.09390476264623471
51,0.1261806893892602,0.13375,0.22574595825321034,0.13483103904513916
53,0.11437441661841255,0.120625,0.2630964585835923,0.12270463670754765
60,0.15117022728811938,0.16125,0.25570131526001033,0.15827351724653024
78,0.1642499585339967,0.1725,0.24702852744808776,0.16930687065800193
80,0.08446504181292096,0.076875,0.24562263779377191,0.07855749379252379
83,0.2017052420218651,0.203125,0.3571093385634485,0.20147320909103997
97,0.18468450766966185,0.188125,0.29424411620173613,0.183581347571196
100,0.12777722788300308,0.1225,0.3196652281327204,0.1244096447881548
104,0.20329985300988723,0.21125,0.34157854103476515,0.20021339632986265
108,0.22727962074643254,0.2275,0.2997301566522797,0.2211470919121644
119,0.22097970548310747,0.218125,0.29815204464091616,0.21456086400741803
120,0.16137278883377745,0.165625,0.31271910273127157,0.16574136690564661
122,0.25950098490014245,0.260625,0.3973604953816189,0.26412352611667833
126,0.2971899347866413,0.3075,0.3576783302049389,0.3124157807979671
131,0.2487055504543752,0.261875,0.362908232170626,0.26127484740771245
139,0.27028104778288276,0.275,0.31659126882999944,0.28986617048240704
140,0.3281389052741836,0.3325,0.40521708025508346,0.3380496082309268
144,0.30001204114014585,0.30375,0.40275492756084286,0.31239854696692204
147,0.2737898154495145,0.28125,0.3703865919425461,0.2841738682431737
148,0.292785928407624,0.305,0.35474895359224895,0.2932207785250448
156,0.33669483520719873,0.34375,0.39117735412972854,0.34491840412792746
157,0.3109413413943733,0.328125,0.38010232604880523,0.3225139077652352
160,0.18214091877788405,0.185,0.3175473631587924,0.18648219366121807
180,0.27611572725487643,0.294375,0.3218816984946235,0.29294309568846094
200,0.2682810868089152,0.280625,0.35748577147443666,0.278147510440124
220,0.284997750230308,0.2925,0.3509675675691909,0.29244056078818464
240,0.2971692569357258,0.3,0.3733837970653861,0.3051291554565049
260,0.31969280578558457,0.3375,0.3948031149732292,0.3314208161036229
280,0.2944008807937905,0.305625,0.38019880432956216,0.303034043978218
300,0.2986288494934908,0.31,0.36650128520292763,0.3090537674069431
320,0.3074230191622319,0.32875,0.3709175820949053,0.3215718478018394
324,0.32041908298517946,0.333125,0.362781328120401,0.3372766636877115
340,0.30470269946095624,0.325625,0.36043821322406805,0.32562762515192517
360,0.2949150556434967,0.308125,0.37063911249922,0.3059846743929427
380,0.25163633197244767,0.24875,0.33744600549427806,0.25845932548704253
400,0.2709676035397584,0.28125,0.35288073596934594,0.2809671137969405
420,0.2766996391631428,0.29125,0.33572042794380974,0.2946397720610347
440,0.34983112960416785,0.364375,0.41672564026030995,0.3612094924247274
460,0.31973638687537886,0.328125,0.39165837028879547,0.3247127898308942
480,0.2889202182417093,0.29125,0.36843925151295126,0.3015125255279772
