Epoch,F1 Score,Accuracy,Precision,Recall
10,0.0043131650957737916,0.035625,0.0023801055328707982,0.03441176470588236
12,0.04307618066405765,0.08875,0.06955160968820728,0.08833890813972957
15,0.11041184984056245,0.146875,0.27170044297926593,0.14379918279404985
16,0.13045940568437323,0.188125,0.16747508393094168,0.18200940178529904
17,0.15283418364475054,0.191875,0.26136690004720503,0.19454913712029714
19,0.2870105532683903,0.30375,0.4659366361995065,0.2982238102444724
20,0.10278399079769254,0.131875,0.21708199277889206,0.13087198322725163
32,0.42516759398214277,0.459375,0.5430685639534003,0.4541221448897032
33,0.38087245715268353,0.409375,0.5028854837891691,0.40836874735588713
34,0.4018869565717983,0.4125,0.52284341261745,0.420376310325588
40,0.29511999363666214,0.3275,0.4499142441276501,0.33103711025106697
49,0.5048156048450106,0.49875,0.6188211176085329,0.5074260099224396
50,0.5455637653562684,0.550625,0.6122990108706898,0.5622993512872971
51,0.5379345365289884,0.54125,0.6191099087703615,0.5373443265882528
54,0.5981661728214727,0.61875,0.6339180112624069,0.6127174623097311
60,0.5273673214058209,0.52625,0.6153840608500127,0.5187310279997774
78,0.6558969770561444,0.673125,0.6753055607034963,0.6715824119556766
80,0.6279243922970067,0.63875,0.667407729507239,0.646107107310264
100,0.6684706718515112,0.685625,0.6840170486437296,0.6809998793196179
111,0.6867458398321827,0.703125,0.7058414352925846,0.6981425789186783
120,0.6829041574655587,0.695,0.6986881518846141,0.6877851597500246
140,0.6874113869000803,0.698125,0.6953650851038476,0.6962995933376657
141,0.6592428457227371,0.67125,0.672717891746842,0.6694571430706318
143,0.700059162426037,0.706875,0.7071453478837668,0.7103113959667852
156,0.6930463504343392,0.70625,0.7044944738577038,0.7036531116653191
160,0.6942594662997216,0.70125,0.7013150827010824,0.7033000858695451
180,0.7097059640678606,0.719375,0.7161441512807326,0.7188142148767618
200,0.685194758626685,0.695625,0.6895174138033809,0.7008531073942926
220,0.7098305046876345,0.72375,0.7197169170103958,0.7229875372351998
240,0.6774650333620345,0.690625,0.686632159382714,0.6910808266549919
260,0.7008996745740729,0.711875,0.7084560435946922,0.7141007096598456
280,0.7063265280650097,0.716875,0.7123964553429417,0.7209111140974522
300,0.7015775320778428,0.710625,0.7115247423035947,0.7120181200067099
320,0.6912682678099793,0.70875,0.6991939100326354,0.6978824476914993
340,0.6981689895314577,0.71125,0.7025816207751885,0.7111991866411816
360,0.6959715606737684,0.701875,0.701488219873041,0.7085340807647904
380,0.6943517360254515,0.705,0.6998313362895402,0.7054626796589984
400,0.694948725987849,0.709375,0.7041295797372885,0.7084677880985404
420,0.7041781717425111,0.7125,0.7112503327005636,0.7189668725184546
440,0.7052097911947173,0.718125,0.7144098274460022,0.7147548935308642
460,0.6834763653435025,0.695,0.6899420223796474,0.6970264321986299
480,0.6958582364302679,0.70625,0.7074957022274846,0.7079571213670391
