Epoch,F1 Score,Accuracy,Precision,Recall
10,0.014612546437014522,0.03875,0.011551501261414918,0.03868959868959869
11,0.01770017320107736,0.049375,0.01695067721387524,0.054568796141938554
13,0.035691887561709885,0.076875,0.1235651070253939,0.07273990208659697
14,0.0877026666761282,0.13375,0.1598934054039959,0.12989924709084671
16,0.08384654271675739,0.11625,0.14952494034022373,0.12348897205518346
17,0.08755336190387722,0.123125,0.13370762383901838,0.11797550231938832
20,0.07142005356279171,0.091875,0.1278858263617821,0.09431421418450509
27,0.12954841259930527,0.188125,0.21208135046228868,0.1879122217156847
39,0.2269087154069576,0.288125,0.33413847647679956,0.28602913984522305
40,0.05726623776462464,0.075,0.1535575127000659,0.07233717701077817
49,0.2515978011730688,0.2625,0.49982422285481276,0.2679705828245302
53,0.333562109647598,0.350625,0.46467739705158306,0.34789263163310913
55,0.3553530925092621,0.37,0.5594454891268069,0.37030046834972646
60,0.11959567743908313,0.15625,0.25915396302684324,0.1547889163275262
73,0.4207599360410593,0.4625,0.5832959930039786,0.4578015584846506
79,0.4500467201807589,0.449375,0.5957044033549257,0.4570402829223664
80,0.21090656094347132,0.236875,0.4419244309182036,0.246129346838426
91,0.5848822513903971,0.589375,0.6600607994955091,0.5951379186523311
100,0.6865848304910372,0.696875,0.7183232450413892,0.6917468599840341
112,0.6953021137871872,0.70125,0.7195273749757185,0.6995062172166503
120,0.6700810184467616,0.6725,0.6883886304353025,0.6758636981442343
121,0.6956911906999952,0.701875,0.7099820566875611,0.7021021389374476
140,0.6882275380135959,0.70125,0.7032743195473702,0.7038989347764086
144,0.6894072001019783,0.7,0.697762665553054,0.7027591776098921
145,0.6841204841640008,0.698125,0.6992650175692863,0.693819464224608
149,0.6899358350455631,0.700625,0.7049995127962672,0.7004445561826184
160,0.706193563660451,0.7125,0.711953771161419,0.7156177791598267
170,0.6891728296847376,0.705625,0.6975285091449951,0.7028570618861827
176,0.7079693865800152,0.71625,0.7173175043079365,0.7165798980218709
180,0.6879758714882948,0.701875,0.6970451970947874,0.701842333812634
200,0.716847793867996,0.728125,0.7246755348629706,0.7256794830605725
220,0.7212931280513927,0.73625,0.7316569336450758,0.7326507746886557
240,0.7202796918925567,0.734375,0.7269993598356076,0.7312036113720639
260,0.7159674716329144,0.725,0.7236929386233225,0.7279977783483781
280,0.7190532104545556,0.730625,0.7306245232897155,0.7326292234916753
300,0.6957185610111054,0.7025,0.6982702421074007,0.7097659707798526
320,0.712142156734926,0.7225,0.7163426017876806,0.7216231230964385
340,0.704814609859601,0.71875,0.7124860882501417,0.7164421556392075
360,0.6974878995840337,0.709375,0.7057237894751536,0.7083540108402885
380,0.6964576451157868,0.706875,0.7090974922247917,0.71180659000153
400,0.7137745552782602,0.72125,0.720701666291528,0.7242008274914353
420,0.6774458952453304,0.690625,0.6867267805035893,0.6918668794696134
440,0.7215777670542135,0.733125,0.7295741624601118,0.7291502126978971
460,0.7151182227599022,0.725,0.7215371470668717,0.727094357135222
480,0.712049983835399,0.724375,0.722237449785542,0.7240415522947685
