Epoch,F1 Score,Accuracy,Precision,Recall
0,0.000784313725490196,0.02,0.0004,0.02
1,0.0007920792079207921,0.02,0.0004040404040404041,0.02
2,0.0009876543209876543,0.02,0.0005063291139240507,0.02
3,0.005066992953590892,0.035,0.0028374407266412876,0.035
4,0.000784313725490196,0.02,0.0004,0.02
5,0.000784313725490196,0.02,0.0004,0.02
6,0.006569900687547746,0.035,0.003966570234651238,0.035
7,0.004630152456239413,0.04,0.0025095541401273886,0.04
8,0.02847691778465772,0.06,0.02353212039532794,0.06
9,0.003365777080062794,0.03,0.0018079522237938077,0.03
10,0.0008376963350785341,0.02,0.000427807486631016,0.02
11,0.07954883362251781,0.115,0.11264790764790764,0.115
12,0.08177124183006536,0.12,0.08357098765432099,0.12
13,0.04746849702653847,0.105,0.04723405758699876,0.105
14,0.018483393994540492,0.045,0.02933239962651727,0.045
15,0.039834877824647646,0.085,0.04277808901338313,0.085
16,0.05663835623513343,0.135,0.04028538550057537,0.135
17,0.04015862396581944,0.085,0.03664905239687848,0.085
18,0.029671947100518528,0.07,0.03932154449854376,0.07
19,0.024812182741116753,0.035,0.060414507772020724,0.035
20,0.13062889182380708,0.175,0.16090692640692641,0.175
21,0.052511904761904746,0.085,0.05857234432234432,0.085
22,0.06622469400518181,0.075,0.10327777777777777,0.075
23,0.06955399555399555,0.095,0.11258099688473522,0.095
24,0.03414219780955489,0.08,0.040633590290306706,0.08
25,0.008842105263157896,0.025,0.02043010752688172,0.025
26,0.16229980418767603,0.25,0.17554868041801008,0.25
27,0.074102114260009,0.115,0.08137337662337661,0.115
28,0.044783294922829814,0.085,0.06555875497051968,0.085
29,0.11092474217874675,0.17,0.14788929550314747,0.17
30,0.036259407283988375,0.105,0.028572151705428442,0.105
31,0.1733933115052041,0.225,0.22342916148179306,0.225
32,0.13007718472004184,0.185,0.15233150183150182,0.185
33,0.14327446997446996,0.19,0.16485884050589936,0.19
34,0.015216888530321366,0.07,0.009634920634920633,0.07
35,0.048515184730018486,0.09,0.05125032316668413,0.09
36,0.1121724922251238,0.19,0.11920421791905168,0.19
37,0.11795696895696896,0.2,0.11768900735524776,0.2
